Location,Month,Average Temperature(°C),Year,Unemployment Rate,Tree Cover Loss (ha)
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,March,26.9,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,April,27.0,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,May,26.8,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,June,26.4,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,July,26.2,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,August,26.1,2023,4.9,280
Matara,September,26.0,2023,4.9,280
Matara,September,26.0,2023,4.9,280
Matara,September,26.0,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,October,25.9,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,November,25.8,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Matara,December,25.7,2023,4.9,280
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,January,26.2,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,February,26.9,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,March,27.4,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,April,27.3,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,May,27.0,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,June,26.7,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,July,26.4,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,August,26.3,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,September,26.2,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,October,26.1,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,November,25.8,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,December,25.7,2019,4.1,180
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,January,26.2,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,February,26.9,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,March,27.4,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,April,27.3,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,May,27.0,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,June,26.7,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,July,26.4,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,August,26.3,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,September,26.2,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,October,26.1,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,November,25.8,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
Colombo,December,25.7,2020,4.8,209
