HCHO_Amount,Location,Present_Date,Next_Date,Month,Average Temperature(°C)
0.0001601173873665,Jaffna,2020-12-31,2021-01-01,December,25.7
2.1918794363933355e-05,Jaffna,2021-01-01,2021-01-02,January,25.5
7.925657834430568e-05,Jaffna,2021-01-03,2021-01-04,January,25.5
2.894871828581766e-05,Jaffna,2021-01-06,2021-01-07,January,25.5
6.497214625312254e-05,Jaffna,2021-01-07,2021-01-08,January,25.5
8.037806901853211e-05,Jaffna,2021-01-12,2021-01-13,January,25.5
5.802900556339291e-06,Jaffna,2021-01-17,2021-01-18,January,25.5
2.2663151582631538e-05,Jaffna,2021-01-18,2021-01-19,January,25.5
0.0001462157133041,Jaffna,2021-01-19,2021-01-20,January,25.5
3.5934676800103345e-05,Jaffna,2021-01-21,2021-01-22,January,25.5
9.554883516496696e-05,Jaffna,2021-01-22,2021-01-23,January,25.5
0.0001224546377764,Jaffna,2021-01-23,2021-01-24,January,25.5
0.0001464955449019,Jaffna,2021-01-24,2021-01-25,January,25.5
2.0084292693937985e-05,Jaffna,2021-01-25,2021-01-26,January,25.5
8.556010486040432e-05,Jaffna,2021-01-26,2021-01-27,January,25.5
0.0001515848286555,Jaffna,2021-01-27,2021-01-28,January,25.5
8.788841507070404e-05,Jaffna,2021-01-28,2021-01-29,January,25.5
2.2323333336001992e-05,Jaffna,2021-01-30,2021-01-31,January,25.5
0.0001744496219973,Jaffna,2021-02-01,2021-02-02,February,26.3
4.3339379769842465e-05,Jaffna,2021-02-03,2021-02-04,February,26.3
2.5047098771279105e-05,Jaffna,2021-02-04,2021-02-05,February,26.3
5.581288479781449e-05,Jaffna,2021-02-05,2021-02-06,February,26.3
0.0001213783661551,Jaffna,2021-02-06,2021-02-07,February,26.3
5.866181538119617e-05,Jaffna,2021-02-08,2021-02-09,February,26.3
5.708858115247355e-05,Jaffna,2021-02-09,2021-02-10,February,26.3
0.0001379789373418,Jaffna,2021-02-10,2021-02-11,February,26.3
6.499248865476977e-05,Jaffna,2021-02-11,2021-02-12,February,26.3
8.46128294125127e-05,Jaffna,2021-02-12,2021-02-13,February,26.3
0.0001024658618403,Jaffna,2021-02-13,2021-02-14,February,26.3
0.0001576006784497,Jaffna,2021-02-14,2021-02-15,February,26.3
0.0001028279826143,Jaffna,2021-02-15,2021-02-16,February,26.3
0.0001364027736437,Jaffna,2021-02-16,2021-02-17,February,26.3
0.0001031945666605,Jaffna,2021-02-17,2021-02-18,February,26.3
0.0001346249632245,Jaffna,2021-02-18,2021-02-19,February,26.3
6.942484201050744e-05,Jaffna,2021-02-19,2021-02-20,February,26.3
0.0001243894617438,Jaffna,2021-02-20,2021-02-21,February,26.3
0.0002192683857428,Jaffna,2021-02-21,2021-02-22,February,26.3
8.209486575042726e-05,Jaffna,2021-02-22,2021-02-23,February,26.3
8.366722275045935e-05,Jaffna,2021-02-23,2021-02-24,February,26.3
9.291464252164232e-05,Jaffna,2021-02-24,2021-02-25,February,26.3
0.0001794197518725,Jaffna,2021-02-25,2021-02-26,February,26.3
0.0001250230698813,Jaffna,2021-02-26,2021-02-27,February,26.3
2.0849042393248915e-05,Jaffna,2021-02-27,2021-02-28,February,26.3
0.0001771722695592,Jaffna,2021-02-28,2021-03-01,February,26.3
4.828937952643504e-05,Jaffna,2021-03-01,2021-03-02,March,27.8
0.0001836212400445,Jaffna,2021-03-02,2021-03-03,March,27.8
1.1658695548214142e-05,Jaffna,2021-03-03,2021-03-04,March,27.8
8.221404269970668e-05,Jaffna,2021-03-04,2021-03-05,March,27.8
7.437495308457516e-05,Jaffna,2021-03-05,2021-03-06,March,27.8
0.0001778362647863,Jaffna,2021-03-06,2021-03-07,March,27.8
9.9316553416706e-05,Jaffna,2021-03-07,2021-03-08,March,27.8
6.060766932216812e-05,Jaffna,2021-03-08,2021-03-09,March,27.8
0.0001019022355885,Jaffna,2021-03-09,2021-03-10,March,27.8
6.948736033229076e-05,Jaffna,2021-03-10,2021-03-11,March,27.8
4.619648044401954e-06,Jaffna,2021-03-11,2021-03-12,March,27.8
9.84083744403022e-05,Jaffna,2021-03-12,2021-03-13,March,27.8
8.820143048409216e-05,Jaffna,2021-03-13,2021-03-14,March,27.8
0.0001388718996741,Jaffna,2021-03-14,2021-03-15,March,27.8
0.0001309257981359,Jaffna,2021-03-15,2021-03-16,March,27.8
0.0002143337860824,Jaffna,2021-03-16,2021-03-17,March,27.8
4.1468644648409784e-05,Jaffna,2021-03-17,2021-03-18,March,27.8
7.692005649304276e-05,Jaffna,2021-03-18,2021-03-19,March,27.8
6.571070815241248e-05,Jaffna,2021-03-19,2021-03-20,March,27.8
9.27927772383659e-05,Jaffna,2021-03-20,2021-03-21,March,27.8
0.0001755606222137,Jaffna,2021-03-21,2021-03-22,March,27.8
0.0001734654650789,Jaffna,2021-03-22,2021-03-23,March,27.8
0.0003016492876551,Jaffna,2021-03-23,2021-03-24,March,27.8
0.0001777596266739,Jaffna,2021-03-24,2021-03-25,March,27.8
0.0001624160929452,Jaffna,2021-03-25,2021-03-26,March,27.8
0.0002098891358017,Jaffna,2021-03-29,2021-03-30,March,27.8
0.0001762897222451,Jaffna,2021-03-30,2021-03-31,March,27.8
0.0001636918302403,Jaffna,2021-03-31,2021-04-01,March,27.8
0.0002137272018785,Jaffna,2021-04-01,2021-04-02,April,29.1
0.0001179159400615,Jaffna,2021-04-03,2021-04-04,April,29.1
0.0002534185437942,Jaffna,2021-04-04,2021-04-05,April,29.1
0.0001348901961317,Jaffna,2021-04-05,2021-04-06,April,29.1
0.0002536837460376,Jaffna,2021-04-06,2021-04-07,April,29.1
9.986936279159572e-05,Jaffna,2021-04-07,2021-04-08,April,29.1
6.837650104186778e-06,Jaffna,2021-04-08,2021-04-09,April,29.1
8.122027160817634e-05,Jaffna,2021-04-09,2021-04-10,April,29.1
5.283555742305015e-05,Jaffna,2021-04-10,2021-04-11,April,29.1
0.0002218504787284,Jaffna,2021-04-14,2021-04-15,April,29.1
0.0001617518772872,Jaffna,2021-04-16,2021-04-17,April,29.1
9.668427320943226e-05,Jaffna,2021-04-17,2021-04-18,April,29.1
0.0001256742298775,Jaffna,2021-04-18,2021-04-19,April,29.1
0.0001908703623312,Jaffna,2021-04-19,2021-04-20,April,29.1
0.000128110959457,Jaffna,2021-04-20,2021-04-21,April,29.1
0.0002278223297258,Jaffna,2021-04-21,2021-04-22,April,29.1
0.0001753988924194,Jaffna,2021-04-22,2021-04-23,April,29.1
0.0001117859805559,Jaffna,2021-04-23,2021-04-24,April,29.1
8.226929767723836e-05,Jaffna,2021-04-24,2021-04-25,April,29.1
8.330419777668464e-05,Jaffna,2021-04-25,2021-04-26,April,29.1
0.0001173307633171,Jaffna,2021-04-26,2021-04-27,April,29.1
0.0001176065145831,Jaffna,2021-04-27,2021-04-28,April,29.1
3.032102855603747e-05,Jaffna,2021-04-28,2021-04-29,April,29.1
0.0001770033365235,Jaffna,2021-04-29,2021-04-30,April,29.1
0.0001266536547699,Jaffna,2021-05-01,2021-05-02,May,29.3
0.0002695136321575,Jaffna,2021-05-02,2021-05-03,May,29.3
6.06984416458165e-05,Jaffna,2021-05-03,2021-05-04,May,29.3
0.0001774942676598,Jaffna,2021-05-04,2021-05-05,May,29.3
9.607551034926436e-05,Jaffna,2021-05-05,2021-05-06,May,29.3
0.0001751634372689,Jaffna,2021-05-07,2021-05-08,May,29.3
9.560264661688696e-05,Jaffna,2021-05-08,2021-05-09,May,29.3
0.0001120610890638,Jaffna,2021-05-09,2021-05-10,May,29.3
2.4845600792418e-05,Jaffna,2021-05-10,2021-05-11,May,29.3
0.0001013912367327,Jaffna,2021-05-11,2021-05-12,May,29.3
6.167691919862661e-05,Jaffna,2021-05-12,2021-05-13,May,29.3
0.0002211987941487,Jaffna,2021-05-14,2021-05-15,May,29.3
8.61432111894066e-05,Jaffna,2021-05-16,2021-05-17,May,29.3
5.5021948044045206e-05,Jaffna,2021-05-17,2021-05-18,May,29.3
0.0001019081537009,Jaffna,2021-05-18,2021-05-19,May,29.3
0.0001864238043527,Jaffna,2021-05-19,2021-05-20,May,29.3
4.605773803847544e-05,Jaffna,2021-05-20,2021-05-21,May,29.3
0.0002074946514456,Jaffna,2021-05-21,2021-05-22,May,29.3
0.0001695353412797,Jaffna,2021-05-23,2021-05-24,May,29.3
0.000120392614187,Jaffna,2021-05-24,2021-05-25,May,29.3
6.315710606689628e-05,Jaffna,2021-05-25,2021-05-26,May,29.3
7.912920735053378e-05,Jaffna,2021-05-26,2021-05-27,May,29.3
0.0001302155378409,Jaffna,2021-05-27,2021-05-28,May,29.3
0.0001633244132923,Jaffna,2021-05-28,2021-05-29,May,29.3
0.000158761569017,Jaffna,2021-05-29,2021-05-30,May,29.3
0.0001409995811857,Jaffna,2021-05-30,2021-05-31,May,29.3
0.0001301709371357,Jaffna,2021-05-31,2021-06-01,May,29.3
6.370850568782829e-05,Jaffna,2021-06-01,2021-06-02,June,29.0
9.52706429986845e-06,Jaffna,2021-06-02,2021-06-03,June,29.0
1.8181625358084456e-05,Jaffna,2021-06-03,2021-06-04,June,29.0
4.736754515274918e-05,Jaffna,2021-06-07,2021-06-08,June,29.0
7.773052843804758e-05,Jaffna,2021-06-08,2021-06-09,June,29.0
0.0002307881184836,Jaffna,2021-06-09,2021-06-10,June,29.0
0.0001248017942767,Jaffna,2021-06-10,2021-06-11,June,29.0
0.0002168719598015,Jaffna,2021-06-11,2021-06-12,June,29.0
0.0001091935438948,Jaffna,2021-06-12,2021-06-13,June,29.0
0.0001291057643595,Jaffna,2021-06-13,2021-06-14,June,29.0
0.0001723072610932,Jaffna,2021-06-15,2021-06-16,June,29.0
0.0001040710508832,Jaffna,2021-06-16,2021-06-17,June,29.0
6.048995265610632e-05,Jaffna,2021-06-17,2021-06-18,June,29.0
5.609214377879976e-05,Jaffna,2021-06-18,2021-06-19,June,29.0
0.0001214457040149,Jaffna,2021-06-19,2021-06-20,June,29.0
4.219228182102099e-05,Jaffna,2021-06-20,2021-06-21,June,29.0
5.57092446205573e-05,Jaffna,2021-06-21,2021-06-22,June,29.0
2.3645133677046833e-05,Jaffna,2021-06-23,2021-06-24,June,29.0
9.816834293430392e-05,Jaffna,2021-06-24,2021-06-25,June,29.0
6.534579501431399e-05,Jaffna,2021-06-25,2021-06-26,June,29.0
0.0001296075338623,Jaffna,2021-06-26,2021-06-27,June,29.0
2.7649791914175497e-05,Jaffna,2021-06-28,2021-06-29,June,29.0
7.338768434312344e-05,Jaffna,2021-06-29,2021-06-30,June,29.0
0.0001136568740668,Jaffna,2021-06-30,2021-07-01,June,29.0
0.0001233576200417,Jaffna,2021-07-01,2021-07-02,July,28.8
0.0002531943370602,Jaffna,2021-07-03,2021-07-04,July,28.8
0.0001023318049865,Jaffna,2021-07-19,2021-07-20,July,28.8
0.0002062926318451,Jaffna,2021-07-22,2021-07-23,July,28.8
0.0001197248538709,Jaffna,2021-07-23,2021-07-24,July,28.8
0.000126750704998,Jaffna,2021-07-24,2021-07-25,July,28.8
0.0001451640619237,Jaffna,2021-07-25,2021-07-26,July,28.8
3.359640356843301e-05,Jaffna,2021-07-26,2021-07-27,July,28.8
6.798010781289831e-05,Jaffna,2021-07-27,2021-07-28,July,28.8
3.2322864004033696e-05,Jaffna,2021-07-28,2021-07-29,July,28.8
2.0189017656726107e-05,Jaffna,2021-07-30,2021-07-31,July,28.8
8.727934360694725e-05,Jaffna,2021-07-31,2021-08-01,July,28.8
9.776677710655672e-05,Jaffna,2021-08-01,2021-08-02,August,28.4
0.0001079158421184,Jaffna,2021-08-02,2021-08-03,August,28.4
0.0001397822904355,Jaffna,2021-08-03,2021-08-04,August,28.4
4.1171276374873985e-05,Jaffna,2021-08-04,2021-08-05,August,28.4
0.0001047192590916,Jaffna,2021-08-05,2021-08-06,August,28.4
5.695145088384073e-05,Jaffna,2021-08-06,2021-08-07,August,28.4
8.770360875005905e-05,Jaffna,2021-08-07,2021-08-08,August,28.4
5.8369938738034385e-05,Jaffna,2021-08-08,2021-08-09,August,28.4
0.0001544791267575,Jaffna,2021-08-09,2021-08-10,August,28.4
5.023982984677675e-05,Jaffna,2021-08-10,2021-08-11,August,28.4
1.8750131650305036e-05,Jaffna,2021-08-14,2021-08-15,August,28.4
0.0001078347521488,Jaffna,2021-08-16,2021-08-17,August,28.4
0.0001534724345569,Jaffna,2021-08-19,2021-08-20,August,28.4
0.000195868854299,Jaffna,2021-08-20,2021-08-21,August,28.4
0.0001411103658629,Jaffna,2021-08-21,2021-08-22,August,28.4
2.6061412468298472e-05,Jaffna,2021-08-23,2021-08-24,August,28.4
5.6162733095034576e-05,Jaffna,2021-08-24,2021-08-25,August,28.4
9.797744740193148e-05,Jaffna,2021-08-26,2021-08-27,August,28.4
0.0002190958174748,Jaffna,2021-08-28,2021-08-29,August,28.4
0.0003137157136392,Jaffna,2021-08-29,2021-08-30,August,28.4
0.0001667395485071,Jaffna,2021-08-30,2021-08-31,August,28.4
6.451472564285242e-05,Jaffna,2021-08-31,2021-09-01,August,28.4
1.481490227136881e-06,Jaffna,2021-09-01,2021-09-02,September,28.2
0.0001176398446052,Jaffna,2021-09-03,2021-09-04,September,28.2
0.0001881029281868,Jaffna,2021-09-04,2021-09-05,September,28.2
5.976064488393015e-05,Jaffna,2021-09-06,2021-09-07,September,28.2
6.608017499275126e-05,Jaffna,2021-09-07,2021-09-08,September,28.2
0.0001044294796424,Jaffna,2021-09-08,2021-09-09,September,28.2
0.0002856832018963,Jaffna,2021-09-09,2021-09-10,September,28.2
0.0001067907526004,Jaffna,2021-09-10,2021-09-11,September,28.2
6.80888542817659e-05,Jaffna,2021-09-11,2021-09-12,September,28.2
0.0001018427415577,Jaffna,2021-09-12,2021-09-13,September,28.2
9.007135119453386e-05,Jaffna,2021-09-13,2021-09-14,September,28.2
7.858471452059828e-05,Jaffna,2021-09-14,2021-09-15,September,28.2
0.0001227321204948,Jaffna,2021-09-15,2021-09-16,September,28.2
2.1672066209397653e-05,Jaffna,2021-09-16,2021-09-17,September,28.2
0.0002311044982305,Jaffna,2021-09-17,2021-09-18,September,28.2
4.694708188750207e-05,Jaffna,2021-09-21,2021-09-22,September,28.2
9.63572587716868e-05,Jaffna,2021-09-22,2021-09-23,September,28.2
0.0001448440043108,Jaffna,2021-09-24,2021-09-25,September,28.2
5.415134010478467e-05,Jaffna,2021-09-27,2021-09-28,September,28.2
7.16361884703837e-05,Jaffna,2021-09-28,2021-09-29,September,28.2
1.2701108652772386e-05,Jaffna,2021-09-29,2021-09-30,September,28.2
0.0002112955406618,Jaffna,2021-09-30,2021-10-01,September,28.2
3.085606566988709e-05,Jaffna,2021-10-03,2021-10-04,October,27.4
0.0001161021131616,Jaffna,2021-10-06,2021-10-07,October,27.4
6.708452980611903e-05,Jaffna,2021-10-07,2021-10-08,October,27.4
0.0001610914205427,Jaffna,2021-10-10,2021-10-11,October,27.4
6.54473379172756e-05,Jaffna,2021-10-12,2021-10-13,October,27.4
9.292605828004672e-05,Jaffna,2021-10-13,2021-10-14,October,27.4
5.634682011065464e-06,Jaffna,2021-10-14,2021-10-15,October,27.4
0.0001610675634043,Jaffna,2021-10-15,2021-10-16,October,27.4
0.000112422935702,Jaffna,2021-10-17,2021-10-18,October,27.4
3.3139358406275845e-05,Jaffna,2021-10-18,2021-10-19,October,27.4
4.554066404944128e-05,Jaffna,2021-10-19,2021-10-20,October,27.4
7.616238648782971e-06,Jaffna,2021-10-21,2021-10-22,October,27.4
0.0002065388660674,Jaffna,2021-10-22,2021-10-23,October,27.4
0.0001397421228121,Jaffna,2021-10-23,2021-10-24,October,27.4
0.0001410387225914,Jaffna,2021-10-25,2021-10-26,October,27.4
0.0002825342986843,Jaffna,2021-10-26,2021-10-27,October,27.4
0.000126867476581,Jaffna,2021-10-27,2021-10-28,October,27.4
2.1573465348771315e-05,Jaffna,2021-11-02,2021-11-03,November,26.3
0.0002590273552303,Jaffna,2021-11-04,2021-11-05,November,26.3
0.0001634996288522,Jaffna,2021-11-07,2021-11-08,November,26.3
6.003488592866188e-05,Jaffna,2021-11-11,2021-11-12,November,26.3
7.666306294452261e-05,Jaffna,2021-11-19,2021-11-20,November,26.3
4.237221372891809e-05,Jaffna,2021-11-20,2021-11-21,November,26.3
8.637671347872647e-05,Jaffna,2021-11-21,2021-11-22,November,26.3
5.430808526982029e-05,Jaffna,2021-11-23,2021-11-24,November,26.3
5.941146320727405e-05,Jaffna,2021-11-30,2021-12-01,November,26.3
7.125758023856596e-05,Jaffna,2021-12-01,2021-12-02,December,25.7
2.1511357806936215e-05,Jaffna,2021-12-02,2021-12-03,December,25.7
0.000132625802838,Jaffna,2021-12-03,2021-12-04,December,25.7
0.0001012758997018,Jaffna,2021-12-05,2021-12-06,December,25.7
7.98234135649495e-05,Jaffna,2021-12-06,2021-12-07,December,25.7
0.0001602166742241,Jaffna,2021-12-07,2021-12-08,December,25.7
5.667986033477425e-05,Jaffna,2021-12-08,2021-12-09,December,25.7
7.557693792132465e-05,Jaffna,2021-12-09,2021-12-10,December,25.7
3.590150999881247e-05,Jaffna,2021-12-10,2021-12-11,December,25.7
4.597268387000088e-05,Jaffna,2021-12-11,2021-12-12,December,25.7
8.415824387636693e-05,Jaffna,2021-12-13,2021-12-14,December,25.7
3.6656273616777506e-05,Jaffna,2021-12-18,2021-12-19,December,25.7
5.8892074850468906e-05,Jaffna,2021-12-19,2021-12-20,December,25.7
0.00012795274657,Jaffna,2021-12-20,2021-12-21,December,25.7
5.708532391965019e-05,Jaffna,2021-12-21,2021-12-22,December,25.7
8.429754704622375e-05,Jaffna,2021-12-22,2021-12-23,December,25.7
4.568596580117736e-05,Jaffna,2021-12-23,2021-12-24,December,25.7
6.005949823965689e-05,Jaffna,2021-12-24,2021-12-25,December,25.7
2.3778260460875857e-05,Jaffna,2021-12-25,2021-12-26,December,25.7
8.31434454120698e-05,Jaffna,2021-12-26,2021-12-27,December,25.7
5.416750936224405e-05,Jaffna,2021-12-27,2021-12-28,December,25.7
0.0001046322329517,Jaffna,2021-12-28,2021-12-29,December,25.7
6.480788759375859e-05,Jaffna,2021-12-29,2021-12-30,December,25.7
5.9830427765437047e-05,Jaffna,2022-01-03,2022-01-04,January,25.5
4.435295982971665e-05,Jaffna,2022-01-04,2022-01-05,January,25.5
0.0001070024608334,Jaffna,2022-01-05,2022-01-06,January,25.5
8.790967000582566e-05,Jaffna,2022-01-06,2022-01-07,January,25.5
5.338330415010018e-05,Jaffna,2022-01-08,2022-01-09,January,25.5
0.0001793260358589,Jaffna,2022-01-09,2022-01-10,January,25.5
7.769383061795201e-05,Jaffna,2022-01-12,2022-01-13,January,25.5
0.0001806533960991,Jaffna,2022-01-13,2022-01-14,January,25.5
0.0001041238447801,Jaffna,2022-01-14,2022-01-15,January,25.5
7.956110466275063e-05,Jaffna,2022-01-15,2022-01-16,January,25.5
0.000222753052359,Jaffna,2022-01-16,2022-01-17,January,25.5
7.655236940938143e-05,Jaffna,2022-01-18,2022-01-19,January,25.5
1.4664534032497022e-05,Jaffna,2022-01-19,2022-01-20,January,25.5
0.0001061406689478,Jaffna,2022-01-20,2022-01-21,January,25.5
6.804248656613192e-05,Jaffna,2022-01-21,2022-01-22,January,25.5
0.0001381405227047,Jaffna,2022-01-22,2022-01-23,January,25.5
0.0001742594498447,Jaffna,2022-01-23,2022-01-24,January,25.5
0.000164448373982,Jaffna,2022-01-24,2022-01-25,January,25.5
0.000104253955666,Jaffna,2022-01-26,2022-01-27,January,25.5
0.0001697426131246,Jaffna,2022-01-27,2022-01-28,January,25.5
6.1071347504949455e-06,Jaffna,2022-01-28,2022-01-29,January,25.5
5.817168271073964e-05,Jaffna,2022-01-29,2022-01-30,January,25.5
9.729531735814864e-06,Jaffna,2022-01-31,2022-02-01,January,25.5
6.920549359083349e-05,Jaffna,2022-02-01,2022-02-02,February,26.3
9.073683667414604e-05,Jaffna,2022-02-02,2022-02-03,February,26.3
9.753550900321191e-05,Jaffna,2022-02-03,2022-02-04,February,26.3
0.0001446726465239,Jaffna,2022-02-04,2022-02-05,February,26.3
0.0001273018229425,Jaffna,2022-02-05,2022-02-06,February,26.3
8.404736144663174e-05,Jaffna,2022-02-06,2022-02-07,February,26.3
6.039461196886206e-05,Jaffna,2022-02-08,2022-02-09,February,26.3
0.0001182704285146,Jaffna,2022-02-09,2022-02-10,February,26.3
4.302864380157438e-05,Jaffna,2022-02-14,2022-02-15,February,26.3
6.617095948230573e-05,Jaffna,2022-02-15,2022-02-16,February,26.3
0.0001032035304489,Jaffna,2022-02-16,2022-02-17,February,26.3
2.460347827476073e-05,Jaffna,2022-02-17,2022-02-18,February,26.3
5.5633530140566294e-05,Jaffna,2022-02-18,2022-02-19,February,26.3
6.925266857216949e-05,Jaffna,2022-02-20,2022-02-21,February,26.3
0.0001427567007075,Jaffna,2022-02-21,2022-02-22,February,26.3
0.00013445687437,Jaffna,2022-02-22,2022-02-23,February,26.3
7.01961869708912e-05,Jaffna,2022-02-23,2022-02-24,February,26.3
2.4938099408281836e-05,Jaffna,2022-02-25,2022-02-26,February,26.3
0.0001040586932533,Jaffna,2022-02-26,2022-02-27,February,26.3
0.0001586192256564,Jaffna,2022-02-27,2022-02-28,February,26.3
2.2148363319316485e-05,Jaffna,2022-02-28,2022-03-01,February,26.3
7.069697967805778e-05,Jaffna,2022-03-01,2022-03-02,March,27.8
0.0001163866000829,Jaffna,2022-03-02,2022-03-03,March,27.8
0.0001680038853893,Jaffna,2022-03-03,2022-03-04,March,27.8
5.32690836171052e-05,Jaffna,2022-03-05,2022-03-06,March,27.8
3.410026504076559e-05,Jaffna,2022-03-08,2022-03-09,March,27.8
7.536376855221264e-05,Jaffna,2022-03-09,2022-03-10,March,27.8
4.671302117373904e-05,Jaffna,2022-03-10,2022-03-11,March,27.8
0.0001315718401528,Jaffna,2022-03-11,2022-03-12,March,27.8
4.595047885912197e-05,Jaffna,2022-03-12,2022-03-13,March,27.8
0.0001151089470807,Jaffna,2022-03-13,2022-03-14,March,27.8
0.0001268172666234,Jaffna,2022-03-14,2022-03-15,March,27.8
0.0001558734980958,Jaffna,2022-03-15,2022-03-16,March,27.8
0.0001955110821025,Jaffna,2022-03-16,2022-03-17,March,27.8
0.0001741710782704,Jaffna,2022-03-17,2022-03-18,March,27.8
6.914888274106275e-05,Jaffna,2022-03-18,2022-03-19,March,27.8
0.0001712910991713,Jaffna,2022-03-19,2022-03-20,March,27.8
0.0001353587639865,Jaffna,2022-03-20,2022-03-21,March,27.8
0.0002984501572926,Jaffna,2022-03-21,2022-03-22,March,27.8
0.0001451095215043,Jaffna,2022-03-22,2022-03-23,March,27.8
0.0001014526215312,Jaffna,2022-03-23,2022-03-24,March,27.8
0.0001354337532013,Jaffna,2022-03-24,2022-03-25,March,27.8
7.938085966310755e-05,Jaffna,2022-03-25,2022-03-26,March,27.8
0.0001655074019492,Jaffna,2022-03-26,2022-03-27,March,27.8
0.0001161840975649,Jaffna,2022-03-27,2022-03-28,March,27.8
9.581480781194304e-05,Jaffna,2022-03-28,2022-03-29,March,27.8
9.559181895984284e-05,Jaffna,2022-03-29,2022-03-30,March,27.8
0.0001007087337271,Jaffna,2022-03-30,2022-03-31,March,27.8
8.103528931840974e-05,Jaffna,2022-03-31,2022-04-01,March,27.8
6.67988638592057e-05,Jaffna,2022-04-01,2022-04-02,April,29.1
0.0001320566992016,Jaffna,2022-04-02,2022-04-03,April,29.1
6.358911611064857e-05,Jaffna,2022-04-03,2022-04-04,April,29.1
0.0001643902410646,Jaffna,2022-04-04,2022-04-05,April,29.1
0.0002419115901634,Jaffna,2022-04-05,2022-04-06,April,29.1
7.295828746073377e-05,Jaffna,2022-04-06,2022-04-07,April,29.1
8.367280799635462e-05,Jaffna,2022-04-07,2022-04-08,April,29.1
0.0001286020600802,Jaffna,2022-04-08,2022-04-09,April,29.1
7.568165277851428e-05,Jaffna,2022-04-13,2022-04-14,April,29.1
6.981425558819235e-05,Jaffna,2022-04-14,2022-04-15,April,29.1
9.816175494571384e-05,Jaffna,2022-04-15,2022-04-16,April,29.1
0.0001166278950327,Jaffna,2022-04-16,2022-04-17,April,29.1
8.076177204652828e-05,Jaffna,2022-04-18,2022-04-19,April,29.1
0.0001399447563536,Jaffna,2022-04-19,2022-04-20,April,29.1
7.035795044380531e-05,Jaffna,2022-04-20,2022-04-21,April,29.1
0.0001272790622782,Jaffna,2022-04-21,2022-04-22,April,29.1
0.0002362929714645,Jaffna,2022-04-22,2022-04-23,April,29.1
3.0493847097788983e-05,Jaffna,2022-04-23,2022-04-24,April,29.1
8.309995665244603e-05,Jaffna,2022-04-25,2022-04-26,April,29.1
0.0001739827108057,Jaffna,2022-04-27,2022-04-28,April,29.1
0.0001184078076664,Jaffna,2022-04-29,2022-04-30,April,29.1
0.0001462621706518,Jaffna,2022-04-30,2022-05-01,April,29.1
0.000141556679139,Jaffna,2022-05-02,2022-05-03,May,29.3
0.0001651113210427,Jaffna,2022-05-03,2022-05-04,May,29.3
7.02853995166991e-05,Jaffna,2022-05-04,2022-05-05,May,29.3
8.974001721366782e-05,Jaffna,2022-05-05,2022-05-06,May,29.3
4.898662407720146e-05,Jaffna,2022-05-06,2022-05-07,May,29.3
0.0003004182228826,Jaffna,2022-05-11,2022-05-12,May,29.3
0.000178044807695,Jaffna,2022-05-12,2022-05-13,May,29.3
0.000153450106025,Jaffna,2022-05-13,2022-05-14,May,29.3
3.7060654689757926e-05,Jaffna,2022-05-14,2022-05-15,May,29.3
0.0001284419182652,Jaffna,2022-05-16,2022-05-17,May,29.3
8.881814681201907e-05,Jaffna,2022-05-17,2022-05-18,May,29.3
5.931770205268896e-05,Jaffna,2022-05-18,2022-05-19,May,29.3
6.338851979806315e-05,Jaffna,2022-05-19,2022-05-20,May,29.3
7.311349398237932e-05,Jaffna,2022-05-20,2022-05-21,May,29.3
8.133895829045477e-05,Jaffna,2022-05-21,2022-05-22,May,29.3
0.00010493801264,Jaffna,2022-05-22,2022-05-23,May,29.3
6.241519875505064e-05,Jaffna,2022-05-23,2022-05-24,May,29.3
0.0001431002720267,Jaffna,2022-05-24,2022-05-25,May,29.3
0.0001186375914002,Jaffna,2022-05-25,2022-05-26,May,29.3
9.41211485840885e-05,Jaffna,2022-05-26,2022-05-27,May,29.3
8.332948945890921e-05,Jaffna,2022-05-27,2022-05-28,May,29.3
7.018946528577908e-05,Jaffna,2022-05-28,2022-05-29,May,29.3
0.0001689839564873,Jaffna,2022-05-29,2022-05-30,May,29.3
0.0001192715973802,Jaffna,2022-05-30,2022-05-31,May,29.3
2.851949217389682e-05,Jaffna,2022-05-31,2022-06-01,May,29.3
0.0001093753733922,Jaffna,2022-06-01,2022-06-02,June,29.0
0.000105384568501,Jaffna,2022-06-02,2022-06-03,June,29.0
7.681634949705504e-05,Jaffna,2022-06-03,2022-06-04,June,29.0
0.0001149455688536,Jaffna,2022-06-04,2022-06-05,June,29.0
8.263020578492529e-05,Jaffna,2022-06-05,2022-06-06,June,29.0
7.923010419549275e-05,Jaffna,2022-06-08,2022-06-09,June,29.0
8.678246895870184e-05,Jaffna,2022-06-09,2022-06-10,June,29.0
0.0001740674864671,Jaffna,2022-06-10,2022-06-11,June,29.0
0.0001575212351431,Jaffna,2022-06-11,2022-06-12,June,29.0
0.0001379755686742,Jaffna,2022-06-12,2022-06-13,June,29.0
8.950418830585371e-05,Jaffna,2022-06-13,2022-06-14,June,29.0
0.0001299085808987,Jaffna,2022-06-14,2022-06-15,June,29.0
0.0002428412404389,Jaffna,2022-06-15,2022-06-16,June,29.0
7.478764458093397e-05,Jaffna,2022-06-16,2022-06-17,June,29.0
0.0001001751295778,Jaffna,2022-06-18,2022-06-19,June,29.0
0.0001545268705749,Jaffna,2022-06-19,2022-06-20,June,29.0
