HCHO_Amount,Location,Present_Date,Next_Date
0.0001240932385939,Kurunegala,2020-04-23,2020-04-24
8.227304672291775e-05,Kurunegala,2020-04-25,2020-04-26
0.0002546782381673,Kurunegala,2020-04-26,2020-04-27
0.0001041445564279,Kurunegala,2020-04-27,2020-04-28
0.0002610728492226,Kurunegala,2020-04-28,2020-04-29
0.000188795514088,Kurunegala,2020-04-29,2020-04-30
0.0002113822435954,Kurunegala,2020-04-30,2020-05-01
0.000137842715788,Kurunegala,2020-05-02,2020-05-03
0.0001706958401754,Kurunegala,2020-05-03,2020-05-04
0.0002513358555712,Kurunegala,2020-05-04,2020-05-05
0.0002260526674694,Kurunegala,2020-05-05,2020-05-06
0.000209638022024,Kurunegala,2020-05-07,2020-05-08
0.000181374691449,Kurunegala,2020-05-08,2020-05-09
0.0001614477388997,Kurunegala,2020-05-09,2020-05-10
0.0001508955126105,Kurunegala,2020-05-10,2020-05-11
3.5199528618012745e-05,Kurunegala,2020-05-12,2020-05-13
0.0003179761014191,Kurunegala,2020-05-14,2020-05-15
0.0001033480740311,Kurunegala,2020-05-20,2020-05-21
8.66147763902677e-05,Kurunegala,2020-05-22,2020-05-23
4.228610866280257e-05,Kurunegala,2020-05-23,2020-05-24
7.186250182094797e-05,Kurunegala,2020-05-24,2020-05-25
9.830472381415306e-05,Kurunegala,2020-05-26,2020-05-27
7.762061057351947e-05,Kurunegala,2020-05-27,2020-05-28
0.0001257760228067,Kurunegala,2020-05-28,2020-05-29
8.280047277191155e-05,Kurunegala,2020-05-29,2020-05-30
0.0001363006705701,Kurunegala,2020-05-30,2020-05-31
3.3024332557775786e-05,Kurunegala,2020-05-31,2020-06-01
0.0001249483113619,Kurunegala,2020-06-01,2020-06-02
0.0001521028367524,Kurunegala,2020-06-02,2020-06-03
0.00018557282287,Kurunegala,2020-06-03,2020-06-04
0.0001579337322207,Kurunegala,2020-06-04,2020-06-05
3.4631129143470136e-05,Kurunegala,2020-06-05,2020-06-06
0.0001358092247917,Kurunegala,2020-06-07,2020-06-08
3.850659401201024e-05,Kurunegala,2020-06-09,2020-06-10
9.354616622227176e-05,Kurunegala,2020-06-12,2020-06-13
6.157871104885207e-05,Kurunegala,2020-06-13,2020-06-14
0.0001264302945275,Kurunegala,2020-06-14,2020-06-15
0.0001459403152496,Kurunegala,2020-06-15,2020-06-16
9.493949738530122e-05,Kurunegala,2020-06-18,2020-06-19
0.0001364001245971,Kurunegala,2020-06-19,2020-06-20
0.0001352342737809,Kurunegala,2020-06-20,2020-06-21
8.434132867284016e-05,Kurunegala,2020-06-22,2020-06-23
6.61390923989288e-05,Kurunegala,2020-06-24,2020-06-25
5.455612209385369e-05,Kurunegala,2020-06-26,2020-06-27
0.0001220633557067,Kurunegala,2020-06-27,2020-06-28
4.474011215749518e-05,Kurunegala,2020-06-28,2020-06-29
0.0001088996022513,Kurunegala,2020-06-29,2020-06-30
9.725416997424108e-05,Kurunegala,2020-06-30,2020-07-01
