HCHO_Amount,Location,Present_Date,Next_Date
9.721515637639364e-05,Monaragala,2020-09-16,2020-09-17
0.0001508165585932,Monaragala,2020-09-20,2020-09-21
8.680864989165229e-05,Monaragala,2020-09-21,2020-09-22
0.0001286035110503,Monaragala,2020-09-23,2020-09-24
0.0002371870368791,Monaragala,2020-09-27,2020-09-28
2.038872033639668e-05,Monaragala,2020-09-28,2020-09-29
0.0002009811524242,Monaragala,2020-10-01,2020-10-02
0.0002456698189928,Monaragala,2020-10-02,2020-10-03
0.0001905453554194,Monaragala,2020-10-03,2020-10-04
9.65941229705195e-05,Monaragala,2020-10-04,2020-10-05
2.415971041037116e-05,Monaragala,2020-10-05,2020-10-06
0.0001013842797799,Monaragala,2020-10-06,2020-10-07
0.0001277256527615,Monaragala,2020-10-08,2020-10-09
4.391156484585428e-05,Monaragala,2020-10-10,2020-10-11
9.276843653160504e-05,Monaragala,2020-10-11,2020-10-12
0.0001223886057634,Monaragala,2020-10-12,2020-10-13
0.0002017037132798,Monaragala,2020-10-13,2020-10-14
7.15463317516803e-05,Monaragala,2020-10-16,2020-10-17
0.0002248542429094,Monaragala,2020-10-17,2020-10-18
0.0003439380674439,Monaragala,2020-10-18,2020-10-19
0.0001299808546556,Monaragala,2020-10-20,2020-10-21
0.0001622780122468,Monaragala,2020-10-21,2020-10-22
0.0001000547036166,Monaragala,2020-10-22,2020-10-23
0.000208711010751,Monaragala,2020-10-23,2020-10-24
0.0001455256672944,Monaragala,2020-10-24,2020-10-25
0.0002804123632735,Monaragala,2020-10-26,2020-10-27
0.0002511001237228,Monaragala,2020-10-27,2020-10-28
0.0002724168001946,Monaragala,2020-10-28,2020-10-29
0.0002236368469443,Monaragala,2020-10-29,2020-10-30
0.0001204451903239,Monaragala,2020-10-30,2020-10-31
7.480920438191483e-05,Monaragala,2020-11-01,2020-11-02
9.26038665719948e-05,Monaragala,2020-11-02,2020-11-03
8.360731414200298e-05,Monaragala,2020-11-03,2020-11-04
3.0117093656769e-05,Monaragala,2020-11-08,2020-11-09
0.000164141629354,Monaragala,2020-11-13,2020-11-14
3.328275170136594e-05,Monaragala,2020-11-18,2020-11-19
0.0001736966885571,Monaragala,2020-11-26,2020-11-27
1.7957692345613783e-05,Monaragala,2020-11-28,2020-11-29
0.0001503693084375,Monaragala,2020-12-05,2020-12-06
0.0001864159076759,Monaragala,2020-12-06,2020-12-07
8.465839116738584e-05,Monaragala,2020-12-07,2020-12-08
4.967716935950935e-05,Monaragala,2020-12-09,2020-12-10
0.0001293030934587,Monaragala,2020-12-10,2020-12-11
0.0001201134617694,Monaragala,2020-12-11,2020-12-12
3.0035361552427384e-05,Monaragala,2020-12-14,2020-12-15
8.7017288155401e-05,Monaragala,2020-12-15,2020-12-16
2.379622334407817e-05,Monaragala,2020-12-16,2020-12-17
5.7881967243906006e-05,Monaragala,2020-12-17,2020-12-18
3.3378382667116505e-05,Monaragala,2020-12-27,2020-12-28
0.0001881341791688,Monaragala,2021-01-06,2021-01-07
6.621492873246664e-05,Monaragala,2021-01-20,2021-01-21
3.227796510383957e-05,Monaragala,2021-01-21,2021-01-22
0.0001157936673969,Monaragala,2021-01-22,2021-01-23
0.0001244751896995,Monaragala,2021-01-23,2021-01-24
5.365992496534062e-05,Monaragala,2021-01-25,2021-01-26
5.3503339371218606e-05,Monaragala,2021-01-26,2021-01-27
